Epoch,Train_Loss,Val_Loss,R2,Pearson
1,3.267994850873947,1.9559377804398537,-0.01567131280899048,0.8646946844502612
2,1.769546590745449,1.9774102941155434,-0.030710816383361816,0.8647271807147727
3,1.7807882074266672,1.9341968446969986,-0.002256631851196289,0.8647403361095657
4,1.8123145699501038,1.9353218078613281,-0.0021576881408691406,0.864763128008209
5,1.7786897737532854,1.9859625026583672,-0.028466105461120605,0.8648424240791277
6,1.7985538505017757,1.956603430211544,-0.014394581317901611,0.8647849576035944
7,1.7704879455268383,2.005502015352249,-0.046945393085479736,0.8648385291503511
8,1.8026015646755695,1.9310719966888428,-0.0007854998111724854,0.864844657828909
9,1.8064020685851574,1.9321035146713257,-0.0007009804248809814,0.8648594445181093
10,1.771326407790184,1.9311950206756592,-0.0001537799835205078,0.8648713168707804
11,1.7807835461571813,1.945649392902851,-0.008864939212799072,0.8648666404492507
12,1.7623135782778263,1.980464331805706,-0.029841244220733643,0.8648461114435335
13,1.778296877630055,2.0526751279830933,-0.07591491937637329,0.8648427353773127
14,1.785751786082983,1.9401779398322105,-0.0054801106452941895,0.8648360466551682
15,1.7667094469070435,1.9332658648490906,-0.0016790032386779785,0.8648573011753844
16,1.7775132153183222,1.96659504622221,-0.02432471513748169,0.8648536372530689
17,1.7890508826822042,1.9478104338049889,-0.01024562120437622,0.8648248698829801
18,1.7862329594790936,1.9455608054995537,-0.006317257881164551,0.8647755193500413
19,1.7983488142490387,1.97479747235775,-0.029249846935272217,0.8648141564315095
20,1.7639860026538372,1.9410899579524994,-0.00453987717628479,0.8647951331181138
21,1.783894119784236,2.043405883014202,-0.07482856512069702,0.864796411083267
22,1.7793012205511332,1.9837561249732971,-0.032991766929626465,0.8647403944620882
23,1.7671987153589725,1.9324955567717552,-0.001316159963607788,0.8647324493779012
24,1.7756993118673563,1.9465885162353516,-0.007623136043548584,0.8647049670317826
25,1.7675936464220285,1.9410555064678192,-0.006770312786102295,0.8646809722727931
26,1.7806161995977163,1.9349223300814629,-0.0028932690620422363,0.8646908773307821
27,1.7693903669714928,1.9418313056230545,-0.0055561065673828125,0.8646547436834728
28,1.7704334296286106,1.9343406707048416,-0.002527475357055664,0.8646665780126301
29,1.7553474670276046,1.9332902878522873,-0.0013253986835479736,0.8645999787395522
30,1.7622972335666418,1.9419743493199348,-0.0052117109298706055,0.8645776113452588
31,1.7638303488492966,1.9420771077275276,-0.006962180137634277,0.8645691155882964
32,1.7772036623209715,1.942334495484829,-0.00655752420425415,0.8645709277044747
33,1.767678564414382,1.9491037800908089,-0.010465383529663086,0.8645470892333605
34,1.758874169550836,1.9660263359546661,-0.022791147232055664,0.8645162131239237
35,1.760148297995329,1.938643291592598,-0.003670334815979004,0.8645406701237366
36,1.804754277691245,1.9899364933371544,-0.03675490617752075,0.8645755173730337
37,1.7689579147845507,1.9410169124603271,-0.004406183958053589,0.8645815578251826
38,1.7591056153178215,1.9483730271458626,-0.010739326477050781,0.8645843786005111
39,1.7633934561163187,1.95568086206913,-0.013233721256256104,0.8645784403228773
40,1.7535285074263811,1.9890540391206741,-0.03792417049407959,0.8645753068049922
41,1.7563629373908043,1.9678334891796112,-0.0163651704788208,0.8644614475989847
42,1.7829655688256025,1.9668570831418037,-0.019450843334197998,0.8645501776220514
43,1.7518230397254229,1.9602212384343147,-0.019010484218597412,0.8646040646372617
44,1.7626445516943932,1.9570859298110008,-0.014812231063842773,0.8644955085388983
45,1.7744361134245992,1.9487162232398987,-0.011035621166229248,0.8645803756376795
46,1.7547714626416564,1.9317676723003387,-0.0003879666328430176,0.8645874725728575
47,1.7483732793480158,1.9445043578743935,-0.006314635276794434,0.8646048151906602
48,1.760424306616187,1.961739458143711,-0.02039468288421631,0.8646300019308562
49,1.7527010440826416,2.060632735490799,-0.08590191602706909,0.8646764912087872
50,1.776607045903802,1.9510132744908333,-0.012568354606628418,0.8646116830163431
51,1.7607870604842901,1.9398780316114426,-0.005348265171051025,0.8646655204554852
52,1.7714127283543348,1.9407383501529694,-0.003873765468597412,0.8647042897616186
53,1.7454227544367313,1.9400171115994453,-0.005728423595428467,0.86476209258905
54,1.749190991744399,2.052543729543686,-0.07559919357299805,0.8647965773258988
55,1.7541990000754595,1.9634753465652466,-0.021014392375946045,0.8648966607011487
56,1.7812607325613499,1.932733029127121,-0.0015664100646972656,0.8650706207664376
57,1.7765430752187967,1.9262286201119423,0.003243088722229004,0.8654340494310635
58,1.7487131245434284,1.9210881516337395,0.005882233381271362,0.8657270641287154
59,1.7426042221486568,1.9198244288563728,0.003560006618499756,0.8665530318566577
60,1.7380797360092402,1.9419934004545212,-0.009283751249313354,0.8665212995360452
61,1.7416615672409534,1.9291401207447052,0.0015437006950378418,0.8653375852884657
62,1.7348739253357053,1.9375045001506805,-0.004396259784698486,0.865582648425643
63,1.7344026453793049,1.9059431552886963,0.014513105154037476,0.8667066448773073
64,1.734035724774003,1.90725676715374,0.012198686599731445,0.8665310435329877
65,1.7459215819835663,1.9706510230898857,-0.029087424278259277,0.867131407114882
66,1.738109739497304,1.8963642865419388,0.01901528239250183,0.8678487802640871
67,1.7144281137734652,1.9328757151961327,-0.00494047999382019,0.8677844426242447
68,1.729979643598199,1.876769319176674,0.030174612998962402,0.8689431176223383
69,1.7096614697948098,1.8713143095374107,0.03314158320426941,0.869302646002188
70,1.7124390872195363,1.881516270339489,0.025489985942840576,0.8700704784492241
71,1.7024275474250317,1.8961256444454193,0.01755860447883606,0.8693854657051888
72,1.695176150649786,1.8403668329119682,0.05008462071418762,0.8715841007191851
73,1.6927034752443433,1.8537733927369118,0.03864789009094238,0.8709017907888256
74,1.6897132135927677,1.823178045451641,0.05853942036628723,0.8728896006183156
75,1.667998207733035,1.8156263679265976,0.06059262156486511,0.8739188772819282
76,1.6593891149386764,1.8467870205640793,0.04007384181022644,0.8741148408001068
77,1.6638931948691607,1.8262550458312035,0.05691248178482056,0.8736603638733063
78,1.6505544986575842,1.8016517162322998,0.06715059280395508,0.8756340387486731
79,1.637333177961409,1.878173016011715,0.01967543363571167,0.8748394514031689
80,1.6826689736917615,1.822636604309082,0.055391132831573486,0.8753714953837106
81,1.6335025867447257,1.7879292890429497,0.07829940319061279,0.8758107881099091
82,1.6210681181401014,1.8217376619577408,0.05969741940498352,0.8750874090004026
83,1.6346595026552677,1.7789254263043404,0.08329933881759644,0.8764689295961304
84,1.6121074287220836,1.7734932154417038,0.08676612377166748,0.8769365444848504
85,1.6078481851145625,1.7771728485822678,0.08398598432540894,0.8769240141963803
86,1.6148113198578358,1.835407331585884,0.054853200912475586,0.8727155193103946
87,1.6094321375712752,1.7662792354822159,0.09289753437042236,0.8773620240468025
88,1.6041876319795847,1.779312089085579,0.08459553122520447,0.8767334839944735
89,1.5962093379348516,1.7672617137432098,0.08964717388153076,0.877792834244872
90,1.593931288458407,1.8188454434275627,0.060211002826690674,0.8765485042947506
