Epoch,Train_Loss,Val_Loss,R2,Pearson
1,10.078741073608398,7.2349653244018555,-208.85789489746094,0.9718243271799218
2,9.829588890075684,7.020634651184082,-202.8152618408203,0.9712905965548063
3,9.561973571777344,6.791424751281738,-196.35992431640625,0.971315112112808
4,9.276472091674805,6.531608581542969,-189.0182647705078,0.9712673425154598
5,8.94958782196045,6.233908653259277,-180.63414001464844,0.9712718612185878
6,8.567320823669434,5.887765407562256,-170.81626892089844,0.971262250912628
7,8.119882583618164,5.4889631271362305,-159.39894104003906,0.9712609157270633
8,7.599009990692139,5.036810398101807,-146.27627563476562,0.9712630648365199
9,6.99948263168335,4.528625965118408,-131.22885131835938,0.9712271865824327
10,6.315991401672363,3.966658115386963,-114.12348937988281,0.9712238894473528
11,5.546603679656982,3.3711698055267334,-95.24136352539062,0.9712288787822935
12,4.702301502227783,2.763260841369629,-74.70781707763672,0.9712232525053304
13,3.7997374534606934,2.1929614543914795,-53.354949951171875,0.9712257192315759
14,2.8845489025115967,1.744529128074646,-32.70621109008789,0.9712304000189171
15,2.033022403717041,1.5312836170196533,-15.20270824432373,0.971235362397862
16,1.3643444776535034,1.6741453409194946,-4.465766906738281,0.9712413098624941
17,1.0249085426330566,2.209254503250122,-4.178462982177734,0.9712457416222446
18,1.111173391342163,2.937777519226074,-13.881213188171387,0.9712472662575798
19,1.5110968351364136,3.4062108993530273,-25.376190185546875,0.9712463663960627
20,1.845679521560669,3.352733612060547,-30.417688369750977,0.9712458879070648
21,1.8442249298095703,2.868075132369995,-27.624439239501953,0.9712455625883811
22,1.545224666595459,2.193808078765869,-20.219127655029297,0.9712456462859052
23,1.1351404190063477,1.542513370513916,-12.050263404846191,0.9712464020494174
24,0.7815476655960083,1.034071445465088,-5.643315315246582,0.9712479737824367
25,0.5702816843986511,0.7014299035072327,-1.8748821020126343,0.9712494098506032
26,0.5086760520935059,0.5180220603942871,-0.42324119806289673,0.9712513536533862
27,0.5557300448417664,0.4348314106464386,-0.44239306449890137,0.9712537915821073
28,0.6575345396995544,0.40642493963241577,-1.071907877922058,0.9712558075953769
29,0.7674918174743652,0.3992435336112976,-1.682168960571289,0.9712573439806677
30,0.8542732000350952,0.39358168840408325,-1.9334733486175537,0.9712585382953254
31,0.9019843935966492,0.38154202699661255,-1.7405216693878174,0.9712594185379062
32,0.9069422483444214,0.363982230424881,-1.209104061126709,0.971259921259218
33,0.8741373419761658,0.3476656675338745,-0.5725670456886292,0.9712600438545116
34,0.8143620491027832,0.3426738679409027,-0.12954670190811157,0.9712597312596778
35,0.7418192625045776,0.3596574068069458,-0.17361247539520264,0.9712590737544877
36,0.6717126369476318,0.40667885541915894,-0.9108859300613403,0.9712581108104983
37,0.6174384951591492,0.4858083128929138,-2.373408317565918,0.97125688853679
38,0.5873987674713135,0.5904624462127686,-4.358448028564453,0.9712555153054486
39,0.5823025703430176,0.7052230834960938,-6.441662788391113,0.9712540532811269
40,0.5945066809654236,0.8095133900642395,-8.096345901489258,0.9712528150192299
41,0.6107827425003052,0.8843786716461182,-8.891372680664062,0.9712523614434325
42,0.6181207895278931,0.9196777939796448,-8.660978317260742,0.9712509470768164
43,0.6093996167182922,0.9167667031288147,-7.55255651473999,0.9712498081408658
44,0.5859555006027222,0.8862391710281372,-5.937066078186035,0.9712493651648886
45,0.5557267665863037,0.8425729870796204,-4.239683151245117,0.9712488460878889
46,0.5284059047698975,0.7986609935760498,-2.7853481769561768,0.971247305193561
47,0.5111175179481506,0.7628453969955444,-1.7424919605255127,0.9712456971929342
48,0.506371259689331,0.7384136319160461,-1.1198264360427856,0.971245298243118
49,0.512162446975708,0.7249411344528198,-0.8266134858131409,0.9712449214189877
50,0.5238787531852722,0.720087468624115,-0.736113429069519,0.9712444521298734
51,0.5362776517868042,0.7212775945663452,-0.735109806060791,0.9712446204867307
52,0.5450953245162964,0.7267518043518066,-0.7504452466964722,0.9712436310033573
53,0.5479758977890015,0.7357754111289978,-0.7591404318809509,0.9712406304615024
54,0.5447012186050415,0.7484548091888428,-0.7820148468017578,0.9712363142136361
55,0.5368725657463074,0.765179455280304,-0.8658963441848755,0.9712337817901655
56,0.5272443890571594,0.7856723666191101,-1.0555579662322998,0.9712332826301557
57,0.518676221370697,0.8085220456123352,-1.3689649105072021,0.9712331679064561
58,0.5131761431694031,0.830794632434845,-1.7822022438049316,0.971233233892421
59,0.5113226771354675,0.848118245601654,-2.2252144813537598,0.9712334482363405
60,0.5121243596076965,0.8558207750320435,-2.6005449295043945,0.9712339623708812
61,0.5135324001312256,0.8508780002593994,-2.8237357139587402,0.9712346349126968
62,0.5135884284973145,0.8329761028289795,-2.8551926612854004,0.9712355287917351
63,0.5114189386367798,0.8043655753135681,-2.707034111022949,0.9712365558857481
64,0.5074554681777954,0.7690046429634094,-2.4308419227600098,0.9712376854336257
65,0.502992570400238,0.7314162850379944,-2.0952742099761963,0.9712388223044519
66,0.49944671988487244,0.6956329345703125,-1.7636849880218506,0.971239885488265
67,0.49770158529281616,0.6645625829696655,-1.480104684829712,0.9712408321584153
68,0.49782347679138184,0.6398499011993408,-1.2661807537078857,0.9712415831963561
69,0.4991825222969055,0.6221073865890503,-1.1263784170150757,0.9712421092516006
70,0.500825047492981,0.61130291223526,-1.0565177202224731,0.9712424009344741
71,0.5018914937973022,0.6070743799209595,-1.050340175628662,0.9712421938949709
72,0.5019079446792603,0.6088749766349792,-1.1026368141174316,0.9712415199308654
73,0.5008975267410278,0.6160176992416382,-1.2086230516433716,0.9712405719610132
74,0.49925297498703003,0.6275689601898193,-1.3601049184799194,0.971239105538622
75,0.4975285530090332,0.6422258615493774,-1.5422097444534302,0.971237511881677
76,0.49621090292930603,0.6582763195037842,-1.7311078310012817,0.9712359049025774
77,0.4954950511455536,0.6736935973167419,-1.896003007888794,0.9712346224140034
78,0.4952511191368103,0.6865719556808472,-2.0072104930877686,0.9712337866770955
79,0.495111882686615,0.695529043674469,-2.044524669647217,0.9712330851836914
80,0.4947161078453064,0.7000032663345337,-2.0037665367126465,0.9712325297966371
81,0.49389585852622986,0.7003113031387329,-1.8970756530761719,0.9712320011373613
82,0.4927486777305603,0.6974979639053345,-1.7487465143203735,0.971231598397348
83,0.49155211448669434,0.6929565668106079,-1.586755394935608,0.9712314166718927
84,0.4905875325202942,0.68806391954422,-1.4351730346679688,0.9712313265799801
85,0.4899980425834656,0.6839516162872314,-1.3107351064682007,0.9712315017834668
86,0.4897380769252777,0.6813839077949524,-1.2217103242874146,0.9712316497500796
87,0.4896237850189209,0.6807402968406677,-1.1699470281600952,0.9712314939504834
88,0.48944026231765747,0.682074248790741,-1.1536308526992798,0.9712310297842696
89,0.48904430866241455,0.6851775646209717,-1.1690911054611206,0.9712303998700716
90,0.48841995000839233,0.6895962357521057,-1.2110013961791992,0.9712297556785823
91,0.48766204714775085,0.6946733593940735,-1.2719396352767944,0.9712290373372641
92,0.4869045615196228,0.6995935440063477,-1.3420542478561401,0.9712283406008322
93,0.4862477779388428,0.7034473419189453,-1.4090481996536255,0.9712278267444763
94,0.4857059419155121,0.7054112553596497,-1.460302710533142,0.9712274682686912
95,0.4852122962474823,0.7048764228820801,-1.4851665496826172,0.9712272666901921
96,0.4846697449684143,0.7016580700874329,-1.478553056716919,0.9712270790411061
97,0.48400959372520447,0.6961313486099243,-1.4435060024261475,0.9712270359441849
98,0.48324835300445557,0.6889411807060242,-1.3872946500778198,0.971227086882045
99,0.4824507236480713,0.6809715032577515,-1.320684790611267,0.9712271704464868
100,0.4816938042640686,0.6731510162353516,-1.2549214363098145,0.9712273255963335
