Epoch,Train_Loss,Val_Loss,R2,Pearson
1,2.141559461131692,1.835130363702774,-0.02829921245574951,0.8733355607224168
2,1.9431862849742174,1.903024822473526,-0.054041504859924316,0.8734869966345422
3,1.9154457971453667,1.937038041651249,-0.06823939085006714,0.8736352057534689
4,1.897653091698885,1.8184956461191177,-0.017138004302978516,0.8739635192678821
5,1.8652015328407288,1.776918888092041,0.01034197211265564,0.8747371711868448
6,1.8456590715795755,1.8163335397839546,-0.014972835779190063,0.8752552487107628
7,1.8702898602932692,1.904768981039524,-0.073386549949646,0.8760567087968888
8,1.7821857007220387,1.7747985422611237,0.0136394202709198,0.8767033596190341
9,1.8103568609803915,1.7938454076647758,0.0030669569969177246,0.8768279419480149
10,1.8158731423318386,1.7705853506922722,0.013072967529296875,0.8773333124080931
11,1.7771316636353731,1.7392865978181362,0.033541321754455566,0.8777059239477092
12,1.7751172697171569,1.7610555440187454,0.019323378801345825,0.8780634031004162
13,1.8322571609169245,1.7366290800273418,0.03779318928718567,0.878675315934992
14,1.8072626702487469,1.7159957513213158,0.04749542474746704,0.879152198317641
15,1.7567310370504856,1.8812064304947853,-0.06498706340789795,0.8822318772868467
16,1.7894332129508257,1.6966371834278107,0.05779382586479187,0.8810197953233077
17,1.7146527683362365,1.6734232157468796,0.07228666543960571,0.882285693513293
18,1.7093579173088074,1.585031419992447,0.12077596783638,0.8926184056562724
19,1.6534894276410341,1.7177565023303032,0.05981099605560303,0.8946116507744057
20,1.6189631829038262,1.5478877648711205,0.1433987319469452,0.8961095226266196
21,1.607044791802764,1.630911335349083,0.07627618312835693,0.8987495496287274
22,1.5978348311036825,1.5438850969076157,0.14715763926506042,0.9007693433626002
23,1.6107380297034979,1.4100967198610306,0.21331989765167236,0.902208854784244
24,1.5471499152481556,1.425729639828205,0.20647203922271729,0.9011007516062002
25,1.5324090663343668,1.494734264910221,0.16072696447372437,0.9004137707382515
26,1.5227462882176042,1.4325306005775928,0.2003379762172699,0.9018174565683824
27,1.4791759736835957,1.5209340825676918,0.16051650047302246,0.9021898779368551
28,1.475961641408503,1.377212580293417,0.23257854580879211,0.9047097083406463
29,1.4345148811116815,1.4629243984818459,0.1913859248161316,0.9034309022107119
30,1.449848030693829,1.4182055816054344,0.2110307514667511,0.9033888968239805
31,1.4722334844991565,1.352773878723383,0.242336243391037,0.9077033195244761
32,1.4312280649319291,1.365163017064333,0.23180806636810303,0.909198439225445
33,1.353047109209001,1.263921719044447,0.2962980270385742,0.9127778976509036
34,1.318837083876133,1.2881336137652397,0.2733912169933319,0.9147539911921498
35,1.2821820881217718,1.3419667445123196,0.253782719373703,0.912547534942004
36,1.3247240353375673,1.2740949466824532,0.2882980704307556,0.913487587947311
37,1.2372571462765336,1.234654176980257,0.3123264014720917,0.9163004785809725
38,1.2313276808708906,1.2082493640482426,0.32668372988700867,0.9193421966937475
39,1.2284190263599157,1.154658854007721,0.35827764868736267,0.9204760143833581
40,1.1813597921282053,1.1532764546573162,0.35796645283699036,0.9218785196214284
41,1.143583670258522,1.1765560656785965,0.3432558476924896,0.9206689448680097
42,1.176711956039071,1.0958864279091358,0.3983234763145447,0.92580326224709
43,1.15278054587543,1.1151184514164925,0.3802434802055359,0.9250753600275494
44,1.1098424438387156,1.0708937384188175,0.407561331987381,0.926557320642664
45,1.0790758412331343,1.224149890244007,0.3070416748523712,0.9251693528293903
46,1.077960953116417,1.0686202496290207,0.40345892310142517,0.9273985072369214
47,1.0547508727759123,1.1573921702802181,0.35684677958488464,0.9201898489766183
48,1.0196208078414202,1.0942855887115002,0.3881094455718994,0.9299015436102245
49,1.0307194525375962,1.1156239658594131,0.38272300362586975,0.9297265756797305
50,1.015731755644083,1.0055488646030426,0.4425276219844818,0.9318596467289222
51,0.9841212872415781,0.9933002889156342,0.44694626331329346,0.9347617948221578
52,0.9404901973903179,1.07351204007864,0.40455150604248047,0.9274603057705306
53,0.9550281325355172,1.006105974316597,0.435920387506485,0.9332123563136883
54,0.9089136710390449,0.947162102907896,0.47702038288116455,0.9353956051179686
